6.038097,35.36583;-86.31189,167.9585
1.43054,44.52679;-72.28091,145.4987
-0.6214243,50.21327;-22.45869,97.05757
-3.446142,54.04881;-59.29704,47.98935
-8.286499,55.00203;-91.46099,0.273465
-11.87807,53.39304;-44.70052,-40.17411
-12.76826,49.50863;-0.3406824,-77.08224
-11.10688,43.51598;41.48798,-111.3775
-6.848908,35.78086;85.55922,-137.8159
-1.627587,26.30047;87.90654,-168.1923
1.431982,18.37312;33.60676,-118.8774
2.699489,13.75172;15.09995,-56.84159
1.946619,12.15531;-26.13489,-12.12163
-0.901768,12.73848;-58.26395,20.43652
-5.23878,14.92706;-79.4599,44.4763
-9.131938,18.8395;-58.00445,75.581
-10.4228,24.2617;-3.759303,97.92924
-8.80668,31.27898;42.02413,126.6107
-4.57355,39.96788;84.66576,154.0446
2.044393,47.30792;123.064,107.0651
8.593103,52.03878;102.593,65.22931
13.45692,54.79977;70.80626,36.77548
15.76127,56.0624;22.8291,13.49581
15.43743,55.21151;-19.03859,-27.86498
13.54486,52.98851;-54.64755,-59.70958
8.75385,51.16651;-92.4922,-16.15555
2.386452,51.6781;-113.1406,20.62032
-5.531721,53.04449;-141.5291,23.88647
-11.97155,53.96396;-90.90971,11.18057
-14.98649,53.82484;-30.66523,-8.923415
-14.82381,52.47283;18.92861,-29.48611
-11.74902,50.43051;67.3433,-36.48358
-6.335896,46.63803;101.711,-76.48806
-0.164608,41.06274;103.6736,-101.1936
4.141556,36.9021;56.38119,-53.9752
5.711358,35.45183;11.60521,-9.800713
4.774249,36.50615;-29.14123,31.26728
1.855652,40.22203;-58.41376,77.21859
0.01010383,46.39817;-17.34227,115.8479
-1.107931,53.98555;-19.31658,131.9905
-3.020766,60.0011;-38.11959,85.04119
-7.046521,63.66569;-81.50985,49.59509
-13.4087,65.67779;-118.3692,25.792
-18.2974,66.11787;-63.73964,-1.661503
-20.60502,64.90199;-26.39715,-29.48004
-21.18683,62.53346;-1.646342,-44.68458
-19.62573,58.38408;39.66093,-81.47487
-17.77798,51.71031;26.56041,-126.131
-17.62232,42.61134;-9.122645,-164.4922
-19.95285,31.72229;-53.4586,-190.1458
-24.11831,23.89555;-100.0418,-139.8656
-28.32985,14.74311;-55.72905,-159.0507
-30.62234,3.482043;-29.70562,-202.045
-31.08911,2.153163;-4.45547,-17.34184
-31.2606,2.213372;-13.02994,-14.3314
16.13637,65.33402;0,0
6.892022,32.7555;0,0
6.028478,33.88002;-21.65206,28.19567
3.4473,36.79642;-53.71106,58.86635
1.614234,41.61126;-19.36176,91.02472
0.7867151,47.44408;-11.11843,100.5828
0.5478215,51.67032;-0.5111938,56.00783
-0.3389032,53.80452;-21.85083,25.88616
-2.063294,55.12554;-32.37129,20.34702
-3.184762,55.51769;-22.68195,3.973391
-3.514452,57.79454;2.784417,54.89724
-1.936282,59.45451;37.98126,14.62169
1.451984,58.34403;65.86677,-34.78629
5.529908,54.06794;69.25098,-89.36769
8.194299,47.04011;32.3838,-131.04
8.467206,37.83956;-9.057296,-164.6103
6.907721,30.20643;-56.60851,-181.3166
2.294145,21.66656;-86.97301,-123.541
-3.544428,16.7307;-102.6137,-62.28377
-8.125671,15.0818;-63.79937,-10.57095
-10.25661,16.2185;-21.98633,33.48065
-10.47771,20.18156;5.219232,82.34494
-9.826661,25.194;13.64687,84.46728
-9.35994,27.91221;4.960061,26.45262
-7.130908,29.51491;53.15855,27.08402
-3.298736,33.22723;69.38158,79.13512
-0.7684578,39.56134;28.99957,118.8223
-0.9398671,46.36839;-18.44292,111.1607
-2.906222,51.66133;-39.89058,77.30214
-3.087992,55.1184;14.95613,48.30608
-1.049671,55.90373;43.54017,-3.947095
1.172971,53.39718;34.13577,-60.51049
1.651892,50.08748;-9.00029,-91.66731
-0.2383045,46.69893;-42.64569,-39.55442
-3.639329,45.71449;-63.87203,-5.209652
-7.599862,44.74233;-67.3933,-21.65374
-9.437023,43.20165;-12.89559,-27.82354
-9.099247,42.16013;14.70729,-12.56729
-6.461693,42.85637;58.632,23.47396
-1.711713,46.03387;89.52328,67.58015
4.433089,50.63345;109.0044,81.3148
12.19627,54.89783;139.6669,66.23357
17.90538,58.95005;73.63397,68.35596
20.03959,61.8377;17.14529,38.47616
18.84509,63.28613;-38.14914,17.43441
14.77365,65.59092;-82.71665,48.85563
11.65644,66.7226;-37.19398,4.307451
11.15784,65.34323;5.591961,-36.5628
13.06015,64.86668;44.7611,5.878164
16.16634,67.43389;55.49732,61.04847
17.56742,67.56985;11.28819,-26.69756
16.52611,67.60408;-31.56325,13.71193
12.93147,68.24564;-73.88753,12.28223
6.494228,68.0517;-123.6521,2.585185
-1.449263,67.92713;-136.9037,-1.811138
-9.197752,66.31096;-125.6798,-39.29528
-14.8553,62.34264;-79.2155,-79.45706
-21.50151,57.06991;-126.494,-92.22884
-30.5239,53.27285;-162.3806,-49.25972
-29.94371,51.60962;35.15735,-20.73359
-25.84187,51.30679;84.97275,2.5755
-20.09009,53.3807;101.5331,50.3249
-12.70992,57.97438;133.8206,89.59092
-3.340152,61.53735;167.423,44.72791
4.642751,62.45314;116.5468,0.8846951
9.675515,60.87799;68.21237,-39.6131
11.83219,57.10711;20.35557,-74.49503
10.80595,52.13127;-35.47754,-87.40763
6.581936,46.55762;-87.6983,-95.87319
0.9046332,39.49367;-98.23615,-128.7088
-3.060969,32.31376;-50.52755,-115.5279
-4.346382,27.36117;-7.271132,-66.711
-3.115052,25.16588;34.22756,-22.15875
0.5376784,25.44597;74.27988,17.78111
6.383012,28.13328;109.0833,58.14887
13.43887,32.92559;122.0624,90.70082
18.42391,36.97987;64.25882,56.45316
19.88039,39.5446;4.894181,36.30302
18.08201,42.08568;-47.19548,45.62913
15.69662,43.45549;-36.39437,11.85959
13.63773,44.25422;-33.62191,14.14346
12.47693,44.44204;-12.68701,-2.176549
13.55313,43.06959;33.06484,-33.33198
13.78908,42.79308;-10.10456,9.210174
11.59894,44.93975;-49.68571,49.03731
7.125085,49.37915;-87.00081,86.46076
0.4392031,55.91154;-123.6497,120.0981
-7.348382,60.59708;-133.0855,57.71315
-14.84911,61.70111;-122.1049,2.12006
-20.36501,60.04771;-77.48915,-42.15888
-23.17532,55.99867;-32.05998,-80.14198
-23.33323,49.82717;11.7417,-114.3327
-20.65695,44.1328;60.81699,-85.71663
-15.66737,40.97155;94.37288,-36.72676
-9.417216,40.95528;109.3137,17.54903
-1.498999,43.57862;143.4065,56.64051
8.654761,48.11986;182.2016,85.15791
17.59097,54.74816;132.9314,123.0624
27.30996,60.81403;176.5015,90.53792
30.72337,64.16129;-13.83129,38.67716
28.2623,64.79581;-54.62579,-3.01165
23.44253,63.06677;-93.25912,-41.5546
17.37351,58.50788;-105.3084,-93.04025
13.44858,53.2586;-46.09846,-85.03031
13.02684,48.80244;12.03034,-69.33382
12.48365,44.58903;-19.39413,-71.00751
9.320313,40.67303;-69.23507,-62.74963
3.807201,35.36054;-103.2366,-101.4191
-0.9002638,27.57594;-66.52058,-143.9045
-4.352732,20.67174;-53.29436,-101.2562
-8.292061,15.41371;-71.90648,-81.24937
-11.60285,10.10818;-47.1853,-92.22742
-12.60602,6.406704;-1.911274,-47.05767
-11.15843,5.415587;37.06074,-1.839352
-9.389045,7.116048;26.07971,43.29799
-6.340971,11.2498;63.11528,81.72407
-1.03796,16.39546;101.0047,87.99302
3.43058,22.43888;61.70509,107.2264
5.295571,29.18606;16.20062,115.3418
7.804472,34.10835;54.4852,66.04794
12.40302,36.12121;87.79263,17.81043
17.55891,34.83988;85.3664,-40.57984
21.4365,30.44293;54.72716,-89.53555
24.1934,26.22343;60.40424,-80.81176
26.25291,23.45261;21.7567,-29.49322
25.90483,23.43097;-19.31529,13.70263
23.24261,25.89301;-56.90934,54.65748
18.49371,30.78591;-90.29143,94.9734
12.12807,38.22109;-114.0688,138.3655
6.45931,46.93071;-85.08337,148.7762
3.224322,53.83624;-38.80415,98.90134
2.218838,59.08744;-6.044402,82.2831
3.529713,63.53667;35.57221,70.51581
6.572947,65.49512;58.39303,14.3247
10.26231,64.1733;63.3502,-39.89946
14.16711,60.93098;66.20645,-61.17976
16.71467,58.51708;31.08055,-30.20838
17.04359,57.85895;-6.85676,-1.823457
15.6487,57.46987;-31.61859,-8.862475
13.48334,55.98861;-38.5862,-32.61291
11.01941,53.33622;-42.52851,-50.13601
9.675173,48.43902;-12.67698,-97.37024
8.948565,40.5748;-11.8684,-147.9323
7.321573,30.02368;-34.6338,-189.8808
3.95716,21.8987;-73.08015,-132.1401
-1.030251,16.49161;-88.25987,-69.80644
-4.429232,14.1207;-41.44576,-24.88196
-5.137501,14.3111;2.389019,16.86759
-2.928957,16.03381;53.92101,34.76431
1.903573,16.52464;93.92684,-4.763033
9.449527,17.05952;141.7182,15.62941
19.28717,19.51929;175.2039,53.49708
30.93202,24.28133;203.66,92.16716
33.06113,25.36273;0,91.56519
-5.528749,51.28963;0,0
-7.185384,49.73706;-41.39639,-38.79616
-9.061687,49.35453;-26.62721,9.36509
-10.56844,51.21696;-24.6285,41.89852
-11.9695,54.13325;-22.88601,52.20515
-12.28896,57.44482;3.210528,57.0019
-10.59279,59.62633;48.1692,48.37072
-9.604356,60.8737;1.176685,7.540877
-11.12425,60.5159;-38.66973,-12.59565
-11.26697,60.62131;15.08785,8.808679
-9.338466,59.84378;40.84127,-23.6918
-6.171232,56.48179;58.90005,-72.11897
-3.449475,50.16319;38.89491,-121.8847
-2.752259,41.44373;-1.691123,-157.1584
-4.466037,30.76783;-41.76978,-188.4613
-6.729617,24.26729;-55.19038,-141.4485
-11.27399,18.01004;-85.98931,-86.3828
-15.31287,15.20177;-58.44054,-27.63387
-17.18029,15.40748;-18.08461,18.60364
-16.57615,18.07035;23.86341,57.36079
-13.72525,23.11434;59.26822,97.46503
-10.28371,28.99554;79.88217,136.9657
-3.603438,37.62;126.9561,147.3492
4.62777,44.44939;142.4591,97.6376
11.77149,48.76769;107.8979,59.58588
16.30559,50.54999;60.05116,15.21032
17.56632,52.20699;2.161838,33.90324
15.97278,55.66557;-40.74347,69.61019
11.43232,60.32174;-93.01941,81.7889
3.856076,65.48692;-142.8488,88.40178
-5.58686,67.96813;-164.6964,-1.593295
-14.27523,67.49121;-135.4157,-11.07657
-18.70464,65.68642;-78.63662,-46.46692
-21.20068,61.88454;-23.69232,-71.90446
-20.76959,59.24274;22.30282,-30.72352
-17.44275,58.28705;72.00537,-8.831306
-11.39826,56.50744;115.1662,-39.95119
-6.492362,53.02353;65.70757,-67.11618
-4.663543,50.47194;13.44454,-30.75373
-5.341569,50.44611;-23.53517,14.19111
-8.237038,51.67906;-60.69406,23.8138
-12.78297,51.06678;-83.50381,-26.86742
-15.67584,50.88325;-31.27405,8.548679
-15.80281,52.95412;12.02316,47.54558
-13.46612,57.2764;52.28614,84.36099
-8.822513,63.73194;89.89777,119.268
-2.564341,68.34287;111.4526,17.14379
2.102568,66.45501;61.51427,-38.42159
3.518972,63.30935;5.24154,-59.57368
2.213299,60.37264;-35.07857,-44.08026
-1.442882,56.53031;-73.84594,-74.08167
-4.641636,50.22093;-43.44195,-120.6829
-5.054732,42.91933;10.97331,-122.5402
-2.853246,37.59204;49.39208,-72.59226
1.623439,35.0476;87.24749,-27.83623
8.63829,34.57565;131.8033,1.871174
15.72395,32.75016;111.7288,-46.30729
23.81632,31.67415;146.5616,-4.105695
32.35452,31.43868;140.5739,-3.845547
31.38423,32.03959;19.21132,16.01771
29.44465,31.28138;-38.84859,-26.71918
25.63763,28.0872;-75.78328,-66.45259
19.99035,22.37065;-103.3626,-109.6476
19.99035,22.37065;-103.3626,-109.6476
0.2776757,30.36631;6.208418E-08,0
-1.376593,31.93397;-41.33975,39.17542
-2.835636,36.20656;-16.13534,87.22452
-3.5183,40.82335;-9.103323,72.26402
-5.5535,46.56297;-46.17944,107.4669
-6.583172,48.55085;-51.59414,99.60713
26.25392,5.620738;0,-1.986697E-07
24.65795,7.247685;-39.88328,40.65728
20.38074,10.65241;-86.94688,64.85947
15.16844,16.60457;-87.08633,116.284
12.14805,23.31508;-61.40534,158.2423
6.875896,30.88299;-101.0163,110.7075
-0.7237086,35.99564;-139.5058,72.93972
-6.941854,39.05101;-86.38097,40.29635
-10.46495,41.16926;-45.47857,33.03088
-13.62377,42.33517;-56.48312,12.92132
-15.60192,44.25797;-21.74502,41.61141
-15.3592,48.38923;16.65342,82.55817
-12.79581,54.7716;55.61363,118.3804
-7.968785,63.19741;92.79097,151.5494
-1.404045,67.76674;117.6612,-11.66321
4.525589,66.18667;89.95054,-33.5964
7.950262,62.73028;41.25722,-69.58412
8.530813,57.28462;-5.715167,-101.485
6.335829,50.13465;-51.81994,-128.3391
1.325993,41.72815;-99.18936,-146.1935
-5.406854,35.02334;-118.8336,-95.13837
-11.46001,31.69737;-92.39575,-36.17038
-16.15051,31.74041;-71.56217,18.74612
-19.50569,34.17998;-48.56821,51.57034
-21.23182,36.46214;-19.29617,31.68252
-21.07771,36.79539;13.24484,-6.926114
-18.60584,37.90911;55.23704,31.15259
-17.60028,40.51615;-1.887975,49.76342
-19.31894,41.71429;-41.95419,5.654804
-23.1864,40.64056;-78.55224,-29.93381
-27.58182,40.92802;-71.01955,21.77644
-29.64122,41.7635;-16.68184,10.20128
-28.79962,40.93446;29.0626,-25.88721
-25.07193,38.77526;78.63259,-41.12933
-18.86283,34.97316;115.9727,-74.44749
-11.28364,28.91344;131.6781,-114.2196
-5.089891,24.16861;89.57153,-62.08895
-1.681293,22.17096;41.06366,-19.37729
2.548998,19.7423;85.24628,-50.9901
9.123627,15.2433;121.7997,-86.93798
15.23266,8.411827;92.28481,-127.2995
19.79226,4.237359;125.5496,-69.71037
25.43231,2.789157;78.7527,14.45785
28.38568,5.322431;35.06356,56.00368
30.83586,10.75046;43.82445,107.6771
29.85609,16.92027;-38.04623,100.6905
29.31894,21.04991;5.224941,53.56751
31.58302,23.358;53.8534,31.37162
31.08204,26.71273;4.101711,90.90266
31.03224,33.86812;1.611988,133.1489
29.12618,40.15116;-46.58445,91.02146
24.73393,43.83095;-86.49065,47.04699
18.2091,44.83547;-120.0013,1.984859
13.01281,46.53921;-70.5945,41.41137
10.65459,50.48542;-24.20409,77.97967
11.02927,56.4384;21.14927,109.9823
14.15495,64.03886;67.37527,135.195
19.90643,68.22708;109.8801,11.3542
25.05104,68.16904;135.174,15.25686
26.18204,67.52896;69.91659,-39.3895
31.12626,63.96276;104.0098,-79.33352
29.67806,57.52427;-32.86699,-121.253
27.794,49.86921;-30.772,-131.0383
24.25396,42.19276;-72.96289,-126.7609
19.19887,35.50177;-89.98965,-104.3452
12.46754,31.21205;-123.3516,-55.62199
6.999485,29.69835;-75.69244,-10.45272
4.260942,30.77734;-31.27139,31.98026
2.600877,34.8192;-26.06976,85.02254
-0.5218518,41.32544;-64.91667,120.2431
-2.245614,49.37925;-11.10575,141.4297
-1.225285,59.10625;30.79764,172.6155
2.037282,69.77464;63.26096,201.4653
7.237895,66.32016;98.384,-41.77615
12.94908,62.69525;93.93587,-69.72682
16.40571,57.46741;40.04545,-95.93506
16.76168,51.64772;-10.72029,-97.87148
16.43333,46.81007;-2.930963,-72.54108
15.07989,43.12435;-32.26338,-56.33561
11.67597,38.20145;-68.92169,-94.95034
11.67597,38.20145;-68.92169,-94.95034
3.16309,51.43657;0,0
3.969775,49.70369;20.18597,-43.36259
3.313586,45.81026;-26.18874,-75.79985
-0.0818543,42.78175;-71.71341,-38.34822
-5.455664,42.51036;-98.66599,11.98486
-9.31671,43.83395;-47.88954,27.0874
-10.38717,46.96661;-3.307794,64.82558
-8.748947,49.26638;42.43359,25.67978
-5.847711,48.48539;51.61236,-31.9806
-4.53254,45.03881;7.564402,-70.22262
-4.679054,43.8357;-7.355305,-60.39853
14.40717,13.44871;0,0
12.70132,14.95964;-42.63417,37.76263
8.668408,18.78213;-79.52608,76.66965
2.003179,23.75784;-126.8358,86.22361
-3.779272,29.23348;-81.727,93.96497
-6.717703,35.3837;-33.11118,107.0011
-8.135943,41.10337;-19.09007,89.96133
-7.958931,47.09042;13.73403,104.9616
-7.008615,52.2963;16.92928,78.20913
-4.951045,57.12904;42.9244,82.03412
-2.301976,60.53923;44.95799,44.79227
-1.618705,61.98847;-4.861238,14.34304
-3.483848,61.16819;-44.28938,-27.4493
-6.184787,57.30723;-45.60952,-82.70559
-9.939253,51.19476;-76.37825,-118.962
-16.05196,45.90097;-114.6257,-73.43523
-22.84367,43.9724;-112.834,-12.04425
-27.59289,44.83792;-63.01511,27.42269
-29.43989,47.89661;-15.23673,62.78405
-28.32852,51.17974;35.11493,51.1256
-24.63819,52.53358;74.74694,8.755592
-19.73245,51.20866;85.56053,-37.24705
-12.91203,50.35625;127.8064,-2.992049
-3.891428,48.60714;161.7484,-42.02177
6.65717,44.25561;183.0439,-87.59752
17.14226,39.1721;207.7013,-93.39963
27.46968,35.4817;155.0337,-46.01291
30.65014,33.84962;-17.4928,-17.9924
27.56032,32.71861;-68.48972,-19.42564
21.60313,31.60721;-114.735,-18.15704
15.43719,32.56465;-97.26653,32.69143
7.821974,35.52369;-141.7936,57.59214
-1.970535,37.21475;-174.0579,13.86107
-12.66969,35.80847;-180.7734,-41.73779
-21.14445,33.69811;-203.7003,-46.36863
-31.66884,29.16736;-161.8885,-89.91713
-29.02247,22.82305;49.1665,-113.7278
-24.90195,16.55557;78.41909,-100.2334
-20.90014,11.41344;61.1794,-78.87244
-18.77419,6.905427;22.99803,-73.62134
-15.83715,4.332766;61.89153,-28.10002
-10.67951,4.36473;98.11806,14.52092
-6.960149,6.516237;44.62557,46.45212
-6.187431,9.758317;-7.418111,83.03756
-6.862242,16.06772;-13.16023,116.3607
-5.634659,23.92418;36.96078,138.4516
-1.354537,31.59019;88.3322,122.8653
5.670323,37.4097;131.4308,84.57097
11.21119,41.08067;73.50652,49.92562
13.54387,42.55828;22.22026,12.4322
12.73197,43.46988;-31.07249,16.87087
12.17226,44.04092;1.042176,6.142026
12.58011,45.75134;9.700303,39.82427
12.22158,47.53538;-13.6725,25.15567
12.71432,47.17496;18.97882,-21.12352
12.175,47.59904;-22.65839,20.76618
9.258491,50.40762;-61.59038,59.82495
3.96854,52.34861;-101.5136,19.05584
-2.412713,51.58609;-113.3359,-28.28264
-10.4698,48.25743;-144.8958,-68.92959
-20.57528,42.8301;-180.2809,-101.1727
-29.28698,35.38962;-128.2993,-135.4184
-30.16912,25.99195;27.62412,-167.2174
-27.27436,14.482;58.43171,-204.2535
-25.16297,0.7961246;23.87216,-240.144
-22.18204,4.12712;62.55118,40.50969
-19.67644,7.732601;31.81773,69.96055
-19.76883,10.43004;-17.83216,33.06806
-22.77108,12.99712;-72.99146,54.67949
-25.06617,17.45834;-21.44366,84.29224
-24.52109,23.75997;24.0401,115.556
-21.52122,30.97547;62.83918,122.9113
-18.76585,38.11267;37.77901,117.3549
-17.35585,45.62259;16.58589,129.3533
-16.11786,53.13313;22.67249,123.4951
-16.34075,58.46402;-16.63001,72.24174
-18.71315,60.77832;-50.97045,22.37668
-21.6112,59.76766;-47.35484,-36.0957
-22.56801,59.22803;-0.8633656,4.094446
-20.80662,60.84714;44.42258,38.46568
-16.58316,64.6213;83.39229,75.12196
-9.880387,67.64983;125.9111,38.58173
-0.9787635,67.19752;159.6036,-26.68114
7.803961,64.98812;193.6114,-52.78749
17.49459,60.54622;146.1272,-84.57719
24.42457,54.01212;100.7805,-121.0537
28.7949,47.07101;59.35963,-113.3602
30.52878,41.13097;14.10016,-92.31332
31.2456,37.48988;12.27998,-45.30296
30.19546,36.81244;-28.76583,16.23761
27.51126,39.18856;-52.85115,51.28308
22.31899,42.12231;-103.3534,47.93009
15.2877,42.84416;-124.3299,-5.484191
9.855634,40.95391;-74.33621,-44.33938
6.364064,37.08607;-50.55573,-74.57602
4.448737,32.24832;-22.9522,-83.9304
4.952577,28.87743;23.75638,-42.95409
6.599946,25.68629;29.44235,-58.52834
6.610811,20.75766;-14.10861,-94.082
6.851102,15.40689;20.29644,-115.7558
6.390131,10.42573;-21.39128,-67.35091
5.051443,8.879696;-22.95518,-5.705023
3.314387,10.65396;-32.19727,47.0535
-0.5630967,14.24724;-80.77232,66.44413
-6.306773,20.08013;-103.3246,112.5497
-10.37176,27.90513;-50.51724,139.4858
-13.17055,33.62357;-44.90119,74.00207
-15.47011,35.78248;-35.60488,17.91248
-17.2602,37.23677;-27.31186,27.55264
-18.67962,37.02606;-22.21448,-18.65683
-18.39363,34.74419;17.93703,-47.88607
-17.50127,32.31594;13.5007,-37.18789
-17.60022,30.67881;-9.040869,-22.80269
-19.51774,30.71624;-43.53357,11.99603
-20.37085,33.01739;-0.07762726,51.55177
-18.74568,37.58796;40.49146,88.60155
-14.79131,44.29773;78.53949,123.5377
-7.984275,51.16006;130.8017,110.1622
0.2598307,55.29049;140.9557,48.78605
4.887119,56.34617;107.6945,19.10724
-3.931751,55.7748;0,0
-29.24419,15.95299;0,0
-27.2308,17.01947;50.32892,26.65877
-22.65885,20.10513;89.18982,63.7651
-18.14861,24.60649;68.57948,80.78897
-16.27557,29.67651;13.07938,86.65124
-16.19265,34.28637;-4.326832,72.39297
-14.91028,38.73576;34.03181,75.3876
-14.4025,43.82067;-3.991972,89.70135
-14.27816,50.2658;5.044231,116.4744
-11.9842,55.79288;54.59681,80.54271
-7.424611,58.5972;86.76477,30.41166
-2.698923,58.04365;75.21178,-28.63544
-2.698923,58.04365;75.21178,-28.63544
-27.3421,15.46987;0,0
-25.72437,17.07422;40.43914,40.10443
-21.72478,20.93646;79.77605,76.52174
-15.91491,26.7241;105.4548,106.4935
-9.06983,33.8084;118.5747,124.0136
-9.06983,33.8084;118.5747,124.0136
18.8945,61.47029;0,0
17.4023,59.74859;-37.30135,-43.03834
13.13742,56.66271;-87.92357,-55.7798
6.648965,55.26091;-118.4023,-7.596934
-0.611577,56.80083;-122.6579,42.0106
-6.2302,59.67874;-79.76958,51.03783
-8.110723,60.91204;-22.60916,15.06594
-7.786923,63.39463;19.0705,54.6324
-7.972944,64.58172;-13.944,3.072419
-8.536681,62.49186;-7.341063,-53.72893
-7.455338,57.67634;30.50005,-93.62932
-4.154753,50.60094;67.16676,-130.1723
1.233496,41.6291;101.0837,-159.3417
8.918252,33.8262;141.5518,-115.9798
18.83761,28.62928;177.2913,-72.4221
28.63527,26.37712;206.7713,-27.08688
29.8651,24.96443;-37.8261,-26.46524
26.35008,21.59199;-69.03444,-71.0314
20.7816,19.17105;-104.7805,-25.50412
13.14516,19.3435;-138.6706,16.75988
6.512427,22.2027;-97.12238,62.90625
2.912731,27.38279;-42.73404,98.70176
0.3130346,35.34682;-43.74518,149.7637
-4.496023,44.14391;-98.14802,145.418
-8.087262,51.39135;-41.27352,109.0542
-8.581208,56.27348;7.885009,68.17277
-7.701324,57.9793;18.10948,9.309091
-8.347887,56.96164;-24.85163,-30.13448
-11.38305,53.60586;-63.44574,-68.85094
-16.58833,47.96698;-98.43111,-106.5718
-20.12363,42.8193;-39.79197,-75.91459
-20.74393,40.10266;3.974702,-30.62253
-18.90958,39.98817;43.91885,11.9936
-14.77372,42.2994;81.52504,51.68387
-8.469571,46.89507;116.914,89.01741
-0.1236364,53.63964;150.2647,124.1061
9.752915,59.0801;185.1485,81.39518
17.49638,61.07023;134.6518,22.06485
24.96591,60.45916;146.6097,-27.21177
31.2346,57.04905;11.72997,-71.3403
28.86715,53.83778;-53.075,-45.01322
23.85864,50.16879;-98.6715,-69.285
19.22663,46.66422;-121.7034,-93.8443
-16.62732,28.0892;0,0
-2.919536,66.02997;0,0
-3.772073,64.10219;-21.32402,-48.21847
-2.991782,62.49817;29.86556,-16.56571
0.6886783,62.71825;77.13914,13.55845
4.153497,64.22722;49.63148,36.18808
5.278646,64.7255;3.948685,-5.183882
4.063065,62.66265;-32.28443,-49.02743
1.324176,59.26308;-52.42606,-60.70014
-1.915586,55.79605;-55.02086,-56.635
-3.697551,52.02636;-17.48888,-66.18517
-3.531954,46.66545;12.66429,-101.0759
-2.277578,40.44352;25.0114,-105.3575
0.7811792,36.049;63.87865,-57.84007
5.215982,34.59017;79.16962,-8.050857
8.031988,35.6839;31.50574,31.17928
11.06068,39.40969;60.02034,77.53414
16.06359,45.55357;95.06615,114.8764
19.55078,53.35754;40.20012,137.8405
19.87823,60.05929;-11.51733,99.26176
19.22267,63.43275;-10.69837,35.51213
20.17369,63.77131;29.02363,-8.713923
20.22133,61.64363;-12.90517,-48.90694
17.88393,57.19411;-51.88034,-86.87614
13.26926,50.58921;-89.38757,-121.7676
5.885321,43.30433;-139.8252,-121.5206
-0.5107718,34.68852;-90.56908,-154.7028
-3.715231,24.63788;-35.33904,-174.1397
-4.148448,16.32474;6.518597,-121.4939
-3.37,11.64918;16.18494,-56.95654
-3.526324,10.446;-11.79954,-2.338941
-3.106758,11.61095;16.14915,31.73489
-0.3472585,12.05203;60.95685,-4.449553
5.117866,10.61729;106.2196,-33.52908
9.387841,10.143;54.36532,4.582422
10.93374,12.09751;12.05247,46.50573
10.10133,16.47823;-26.60806,86.37776
6.997945,23.11045;-64.17787,122.725
3.482784,32.27502;-55.99398,167.8019
1.34266,40.59131;-25.81351,124.6663
-1.53725,45.89613;-59.01663,71.00104
-6.261817,48.08834;-88.72671,19.85516
-11.49928,47.11317;-88.78201,-33.98067
-14.82932,46.69038;-39.56548,6.070376
-15.98701,46.84119;-9.741046,0.8230531
-15.90035,45.72374;6.839805,-28.51373
-14.89268,43.27454;21.80428,-47.20768
-13.2391,40.59048;30.56819,-43.85463
-9.766161,39.6019;71.60144,-3.232861
-4.07289,41.07946;106.6729,38.34343
3.386275,43.50142;133.3282,41.47836
12.69161,44.26933;166.1289,-1.198729
24.45625,43.57017;211.1332,-16.79203
31.0229,45.1765;1.144995,48.15941
29.28818,46.39236;-42.671,6.778184
25.43774,44.96892;-75.08009,-38.75808
19.82745,40.84975;-102.8497,-83.51415
12.04653,34.71218;-143.1287,-111.7321
2.144686,26.7052;-176.0608,-144.3299
-6.251022,19.97464;-122.5228,-96.66231
-11.61397,16.04708;-73.451,-50.40108
-14.05346,14.67999;-24.91859,-9.45161
-15.10463,16.39878;-14.18412,47.53813
-13.9357,20.28181;36.0326,73.51051
-10.06185,23.82695;78.79588,52.3044
-3.302245,26.96722;129.5935,52.52915
4.126831,29.97851;121.3436,49.18516
9.677386,31.4304;78.74764,12.06848
13.95781,30.08895;68.08656,-39.28728
16.95545,29.11731;41.4343,-5.022961
18.88186,29.04107;50.71391,-0.8985877
28.2734,37.77422;0,0
-22.58904,62.68001;0,0
-20.88519,61.16797;42.59854,-37.80283
-16.59271,60.36271;86.08324,-1.597037
-9.855638,61.70588;125.5021,34.19119
-2.763337,64.5845;114.9904,54.86314
2.49767,66.24184;74.66425,14.4077
7.864049,68.09795;109.8072,42.43661
12.52647,66.36098;62.22467,-40.76812
14.42982,62.42828;16.99634,-77.9958
13.55877,56.58103;-29.97783,-107.3709
10.07668,49.57287;-71.93472,-121.7766
5.183974,43.07696;-86.47484,-101.9598
-0.451867,37.75838;-97.85461,-82.3914
-4.666369,32.89423;-56.97824,-80.69898
-6.298478,29.58664;-12.8009,-42.93165
-5.400268,28.76518;28.69781,0.3065018
-1.974613,27.34731;71.37283,-35.47961
0.7276816,24.73086;57.09979,-75.92818
2.50853,22.17323;16.47059,-26.62408
1.541574,21.93276;-32.22372,6.801711
-1.599875,21.39683;-62.60545,-16.67325
-6.816255,18.81903;-99.21565,-55.99865
-10.84854,17.24347;-51.87171,-11.84559
-12.1593,18.17793;-7.485795,29.11154
-14.75379,19.71355;-61.05077,24.11805
-16.23945,19.91439;-7.350413,-6.747981
-14.94426,21.02039;36.06096,31.01858
-11.17126,24.33016;76.31627,67.24665
